time,COMx,COMy,COMz,
3500,-85.326,-214.43,1096.2
3510,-83.822,-215.15,1096.8
3520,-82.329,-215.69,1097.5
3530,-80.881,-216.13,1098.1
3540,-79.592,-216.63,1098.9
3550,-78.456,-217.1,1099.9
3560,-77.368,-217.59,1101.1
3570,-76.373,-217.99,1102.4
3580,-75.365,-218.16,1104
3590,-74.366,-218.15,1105.5
3600,-73.357,-217.89,1107.2
3610,-72.297,-217.43,1109
3620,-71.276,-216.87,1110.9
3630,-70.244,-216.16,1112.8
3640,-69.253,-215.42,1114.7
3650,-68.234,-214.58,1116.6
3660,-67.235,-213.67,1118.5
3670,-66.3,-212.72,1120.2
3680,-65.347,-211.73,1121.8
3690,-64.446,-210.64,1123.3
3700,-63.569,-209.59,1124.7
3710,-62.765,-208.45,1125.9
3720,-61.965,-207.33,1126.9
3730,-61.251,-206.18,1127.7
3740,-60.556,-204.98,1128.4
3750,-59.906,-203.79,1128.9
3760,-59.302,-202.5,1129.2
3770,-58.781,-201.21,1129.3
3780,-58.188,-199.93,1129.2
3790,-57.671,-198.61,1128.8
3800,-57.256,-197.28,1128.2
3810,-56.826,-195.99,1127.4
3820,-56.467,-194.69,1126.3
3830,-56.167,-193.39,1125
3840,-55.966,-192.16,1123.5
3850,-55.807,-190.89,1121.7
3860,-55.684,-189.85,1119.8
3870,-55.599,-188.86,1117.8
3880,-55.566,-187.98,1115.7
3890,-55.573,-187.25,1113.6
3900,-55.648,-186.8,1111.4
3910,-55.772,-186.46,1109.2
3920,-55.939,-186.45,1107.1
3930,-56.11,-186.68,1105.1
3940,-56.331,-187.2,1103.2
3950,-56.563,-187.87,1101.4
3960,-56.815,-188.74,1099.7
3970,-57.105,-189.77,1098
3980,-57.425,-190.79,1096.5
3990,-57.907,-191.84,1095.3
4000,-58.547,-192.98,1094.4
4010,-59.193,-194.23,1094
4020,-59.802,-195.93,1094.1
4030,-60.221,-197.94,1094.7
4040,-60.536,-200.03,1095.4
4050,-60.797,-202.1,1096.3
4060,-61.094,-203.95,1097.2
4070,-61.571,-205.48,1098
4080,-62.11,-206.61,1098.8
4090,-62.701,-207.46,1099.5
4100,-63.225,-208.04,1100.2
4110,-63.689,-208.51,1101
4120,-64.088,-208.87,1101.9
4130,-64.378,-209.12,1103.1
4140,-64.637,-209.38,1104.6
4150,-64.901,-209.49,1106.4
4160,-65.167,-209.44,1108.3
4170,-65.452,-209.25,1110.4
4180,-65.737,-208.75,1112.6
4190,-66.077,-208.12,1115
4200,-66.366,-207.35,1117.4
4210,-66.632,-206.43,1119.9
4220,-66.91,-205.4,1122.5
4230,-67.147,-204.26,1124.9
4240,-67.414,-203.06,1127.2
4250,-67.692,-201.73,1129.4
4260,-67.933,-200.39,1131.4
4270,-68.202,-198.98,1133.3
4280,-68.375,-197.42,1134.9
4290,-68.536,-195.87,1136.3
4300,-68.666,-194.2,1137.5
4310,-68.748,-192.51,1138.4
4320,-68.815,-190.73,1139
4330,-68.771,-188.95,1139.2
4340,-68.708,-187.14,1139.1
4350,-68.58,-185.39,1138.7
4360,-68.386,-183.59,1137.9
4370,-68.197,-181.83,1136.6
4380,-67.909,-180.11,1135.1
4390,-67.638,-178.41,1133.1
4400,-67.304,-176.74,1130.8
4410,-66.992,-175.17,1128.2
4420,-66.558,-173.58,1125.3
4430,-66.074,-172.09,1122.2
4440,-65.608,-170.82,1118.8
4450,-65.141,-169.63,1115.4
4460,-64.555,-168.52,1111.9
4470,-63.919,-167.83,1108.4
4480,-63.235,-167.61,1105.1
4490,-62.582,-167.78,1101.9
4500,-61.81,-168.08,1099
4510,-61.001,-168.54,1096.2
4520,-60.094,-169.16,1093.7
4530,-59.217,-169.79,1091.4
4540,-58.258,-170.46,1089.4
4550,-57.155,-171.13,1087.8
4560,-55.799,-171.91,1086.8
4570,-54.474,-173.02,1086.1
